Ranking (Top 100) for the queries in Queries.txt in the format:
query_id Q0 doc_id rank Lucene_score system_name

hurricane isabel damage:

8 Q0 Freezing_drizzle 21 0.033716496 LuceneNoStopNoStem
8 Q0 Gale 22 0.033035286 LuceneNoStopNoStem
8 Q0 Hurricane_Sandy 23 0.031996768 LuceneNoStopNoStem
8 Q0 Drought 24 0.03119941 LuceneNoStopNoStem
8 Q0 Firestorm 25 0.03119941 LuceneNoStopNoStem
8 Q0 Monsoon_of_South_Asia 26 0.03119941 LuceneNoStopNoStem
8 Q0 Meteorology 27 0.029785944 LuceneNoStopNoStem
8 Q0 Washington,_D.C. 28 0.028046636 LuceneNoStopNoStem
8 Q0 Cumulonimbus_cloud 29 0.027765255 LuceneNoStopNoStem
8 Q0 Drizzle 30 0.026973195 LuceneNoStopNoStem
8 Q0 Dry_season 31 0.026973195 LuceneNoStopNoStem
8 Q0 Ice_pellets 32 0.026973195 LuceneNoStopNoStem
8 Q0 Rain_and_snow_mixed 33 0.026973195 LuceneNoStopNoStem
8 Q0 Earth 34 0.025823181 LuceneNoStopNoStem
8 Q0 Hurricane_Hazel 35 0.025274213 LuceneNoStopNoStem
8 Q0 Dust_storm 36 0.023841163 LuceneNoStopNoStem
8 Q0 Graupel 37 0.023601547 LuceneNoStopNoStem
8 Q0 Temperate_climate 38 0.023601547 LuceneNoStopNoStem
8 Q0 Cape_Cod 39 0.021061843 LuceneNoStopNoStem
8 Q0 Diamond_dust 40 0.020229897 LuceneNoStopNoStem
8 Q0 Downburst 41 0.020229897 LuceneNoStopNoStem
8 Q0 Houston_Hurricane 42 0.019072931 LuceneNoStopNoStem
8 Q0 Storm_(novel) 43 0.019072931 LuceneNoStopNoStem
8 Q0 Freezing_rain 44 0.016858248 LuceneNoStopNoStem
8 Q0 Summer 45 0.016858248 LuceneNoStopNoStem
8 Q0 Lightning 46 0.016849475 LuceneNoStopNoStem
8 Q0 Washington_Metro 47 0.016849475 LuceneNoStopNoStem
8 Q0 Heat_wave 48 0.016688814 LuceneNoStopNoStem
8 Q0 Snowsquall 49 0.016688814 LuceneNoStopNoStem
8 Q0 Tropical_cyclone_warnings_and_watches 50 0.016517643 LuceneNoStopNoStem
8 Q0 Virginia 51 0.014743291 LuceneNoStopNoStem
8 Q0 Astronomy 52 0.014453604 LuceneNoStopNoStem
8 Q0 1991_Perfect_Storm 53 0.014452937 LuceneNoStopNoStem
8 Q0 Autumn 54 0.013486598 LuceneNoStopNoStem
8 Q0 Derecho 55 0.013486598 LuceneNoStopNoStem
8 Q0 Spring_(season) 56 0.013486598 LuceneNoStopNoStem
8 Q0 Waterspout 57 0.013486598 LuceneNoStopNoStem
8 Q0 Wet_season 58 0.013486598 LuceneNoStopNoStem
8 Q0 Tropical_cyclones_in_popular_culture 59 0.013434856 LuceneNoStopNoStem
8 Q0 Cloudburst 60 0.012927696 LuceneNoStopNoStem
8 Q0 Iceberg 61 0.012927696 LuceneNoStopNoStem
8 Q0 Orbital_period 62 0.012927696 LuceneNoStopNoStem
8 Q0 Haboob 63 0.012797767 LuceneNoStopNoStem
8 Q0 Helios_(album) 64 0.012797767 LuceneNoStopNoStem
8 Q0 Hurricane_(1979_film) 65 0.012797767 LuceneNoStopNoStem
8 Q0 Northern_Hemisphere 66 0.012797767 LuceneNoStopNoStem
8 Q0 Siberian_High 67 0.012797767 LuceneNoStopNoStem
8 Q0 Hurricane_Festival 68 0.012666504 LuceneNoStopNoStem
8 Q0 International_Space_Station 69 0.012637107 LuceneNoStopNoStem
8 Q0 Cyclone 70 0.011800773 LuceneNoStopNoStem
8 Q0 Fog 71 0.011800773 LuceneNoStopNoStem
8 Q0 Monsoon 72 0.011800773 LuceneNoStopNoStem
8 Q0 National_Weather_Service 73 0.011568857 LuceneNoStopNoStem
8 Q0 Dark_matter 74 0.011562883 LuceneNoStopNoStem
8 Q0 Mass 75 0.011195714 LuceneNoStopNoStem
8 Q0 Hatteras_Island 76 0.010969515 LuceneNoStopNoStem
8 Q0 Hurricane_Jeanne 77 0.010342157 LuceneNoStopNoStem
8 Q0 Cosmic_ray 78 0.010220242 LuceneNoStopNoStem
8 Q0 Atlantic_hurricane 79 0.010114948 LuceneNoStopNoStem
8 Q0 Climate 80 0.010114948 LuceneNoStopNoStem
8 Q0 Flood 81 0.010114948 LuceneNoStopNoStem
8 Q0 Jet_stream 82 0.010114948 LuceneNoStopNoStem
8 Q0 Season 83 0.010114948 LuceneNoStopNoStem
8 Q0 Eye_(cyclone) 84 0.009536466 LuceneNoStopNoStem
8 Q0 Index_of_meteorology_articles 85 0.009536466 LuceneNoStopNoStem
8 Q0 La_Ni%C3%B1a 86 0.009536466 LuceneNoStopNoStem
8 Q0 Tornado 87 0.009536466 LuceneNoStopNoStem
8 Q0 Tropical_cyclones_and_climate_change 88 0.009536466 LuceneNoStopNoStem
8 Q0 Antimatter 89 0.009499878 LuceneNoStopNoStem
8 Q0 Australian_east_coast_low 90 0.009141262 LuceneNoStopNoStem
8 Q0 Barbuda 91 0.009141262 LuceneNoStopNoStem
8 Q0 Hurricane_Roxanne 92 0.009141262 LuceneNoStopNoStem
8 Q0 Alpha_Magnetic_Spectrometer 93 0.009049388 LuceneNoStopNoStem
8 Q0 Hurricane_Fifi%E2%80%93Orlene 94 0.009049388 LuceneNoStopNoStem
8 Q0 Typhoon_Haiyan 95 0.008956571 LuceneNoStopNoStem
8 Q0 Precipitation 96 0.008429124 LuceneNoStopNoStem
8 Q0 Rain 97 0.008429124 LuceneNoStopNoStem
8 Q0 Thunderstorm 98 0.008429124 LuceneNoStopNoStem
8 Q0 Hurricane_Gloria 99 0.008344407 LuceneNoStopNoStem
8 Q0 New_Jersey 100 0.0080982 LuceneNoStopNoStem

new york city subway:

9 Q0 New_York_City 1 0.31385395 LuceneNoStopNoStem
9 Q0 New_York_(state) 2 0.26394403 LuceneNoStopNoStem
9 Q0 ISS_(disambiguation) 3 0.22066127 LuceneNoStopNoStem
9 Q0 Hurricane_Sandy 4 0.18381126 LuceneNoStopNoStem
9 Q0 Washington_Metro 5 0.1825976 LuceneNoStopNoStem
9 Q0 New_Jersey 6 0.17484426 LuceneNoStopNoStem
9 Q0 Columbia_University 7 0.16084614 LuceneNoStopNoStem
9 Q0 Pittsburgh 8 0.15064247 LuceneNoStopNoStem
9 Q0 The_Checks 9 0.13757066 LuceneNoStopNoStem
9 Q0 New_England 10 0.13240011 LuceneNoStopNoStem
9 Q0 Blizzard 11 0.12729247 LuceneNoStopNoStem
9 Q0 Washington,_D.C. 12 0.118457116 LuceneNoStopNoStem
9 Q0 1821_Norfolk_and_Long_Island_hurricane 13 0.11824186 LuceneNoStopNoStem
9 Q0 Hurricane_Irene 14 0.11710273 LuceneNoStopNoStem
9 Q0 Harmarville_Hurricanes 15 0.11144632 LuceneNoStopNoStem
9 Q0 1928_Okeechobee_hurricane 16 0.103581265 LuceneNoStopNoStem
9 Q0 Effects_of_Hurricane_Isabel_in_New_York_and_New_England 17 0.10305344 LuceneNoStopNoStem
9 Q0 Hurricane_(Puffy_AmiYumi_song) 18 0.09644018 LuceneNoStopNoStem
9 Q0 Maryland 19 0.09360556 LuceneNoStopNoStem
9 Q0 MS_MR 20 0.08849573 LuceneNoStopNoStem
9 Q0 Virginia 21 0.08291162 LuceneNoStopNoStem
9 Q0 Hurricane_G 22 0.081305064 LuceneNoStopNoStem
9 Q0 Hurricane_Ike 23 0.08097951 LuceneNoStopNoStem
9 Q0 United_States 24 0.07900461 LuceneNoStopNoStem
9 Q0 Mount_Clemens,_Michigan 25 0.07756611 LuceneNoStopNoStem
9 Q0 1938_New_England_hurricane 26 0.07732126 LuceneNoStopNoStem
9 Q0 Delray_Beach,_Florida 27 0.076335825 LuceneNoStopNoStem
9 Q0 Air_pollution 28 0.07628245 LuceneNoStopNoStem
9 Q0 Annapolis,_Maryland 29 0.07571543 LuceneNoStopNoStem
9 Q0 Lewes,_Delaware 30 0.07317479 LuceneNoStopNoStem
9 Q0 Alexandria,_Virginia 31 0.07311626 LuceneNoStopNoStem
9 Q0 Ontario 32 0.07305815 LuceneNoStopNoStem
9 Q0 Saint_Lawrence_River 33 0.07054883 LuceneNoStopNoStem
9 Q0 Gulfport,_Mississippi 34 0.068311274 LuceneNoStopNoStem
9 Q0 China 35 0.06696979 LuceneNoStopNoStem
9 Q0 Richmond,_Virginia 36 0.06685527 LuceneNoStopNoStem
9 Q0 Norfolk,_Virginia 37 0.06584946 LuceneNoStopNoStem
9 Q0 Hamilton,_Ontario 38 0.06505333 LuceneNoStopNoStem
9 Q0 Martinsburg,_West_Virginia 39 0.06443159 LuceneNoStopNoStem
9 Q0 Hampton,_Virginia 40 0.063311554 LuceneNoStopNoStem
9 Q0 Houston_Hurricane 41 0.06257593 LuceneNoStopNoStem
9 Q0 Holyoke_Hurricanes 42 0.061799347 LuceneNoStopNoStem
9 Q0 Hurricane_Floyd 43 0.061452392 LuceneNoStopNoStem
9 Q0 Nor%27easter 44 0.0614442 LuceneNoStopNoStem
9 Q0 Pennsylvania 45 0.06079612 LuceneNoStopNoStem
9 Q0 Hurricane_Edna 46 0.06027212 LuceneNoStopNoStem
9 Q0 San_Juan,_Puerto_Rico 47 0.06026715 LuceneNoStopNoStem
9 Q0 Hurricane_Carol 48 0.059759505 LuceneNoStopNoStem
9 Q0 1933_Chesapeake%E2%80%93Potomac_hurricane 49 0.0593697 LuceneNoStopNoStem
9 Q0 East_Coast_of_the_United_States 50 0.05922193 LuceneNoStopNoStem
9 Q0 Hurricane_Connie 51 0.05888153 LuceneNoStopNoStem
9 Q0 Savannah,_Georgia 52 0.05862829 LuceneNoStopNoStem
9 Q0 Hurricane_Gloria 53 0.05858111 LuceneNoStopNoStem
9 Q0 Lake_Ontario 54 0.05800253 LuceneNoStopNoStem
9 Q0 Andrea_Gail 55 0.057656296 LuceneNoStopNoStem
9 Q0 Western_Pennsylvania 56 0.05728291 LuceneNoStopNoStem
9 Q0 Galveston,_Texas 57 0.0561587 LuceneNoStopNoStem
9 Q0 Hurricane_Diane 58 0.05600087 LuceneNoStopNoStem
9 Q0 Rhode_Island 59 0.055920288 LuceneNoStopNoStem
9 Q0 Myrtle_Beach,_South_Carolina 60 0.055680655 LuceneNoStopNoStem
9 Q0 Delaware 61 0.055284068 LuceneNoStopNoStem
9 Q0 Hurricane_Katrina 62 0.05465193 LuceneNoStopNoStem
9 Q0 1970_Bhola_cyclone 63 0.054494105 LuceneNoStopNoStem
9 Q0 Effects_of_Hurricane_Isabel_in_New_Jersey 64 0.05449096 LuceneNoStopNoStem
9 Q0 Jacksonville,_Florida 65 0.054474823 LuceneNoStopNoStem
9 Q0 Hurricane_Agnes 66 0.05444682 LuceneNoStopNoStem
9 Q0 Hampton_Roads 67 0.053568438 LuceneNoStopNoStem
9 Q0 Maine 68 0.05341103 LuceneNoStopNoStem
9 Q0 Amtrak 69 0.053124674 LuceneNoStopNoStem
9 Q0 Hurricane_Canal 70 0.053119987 LuceneNoStopNoStem
9 Q0 Hurricane_Eloise 71 0.053038 LuceneNoStopNoStem
9 Q0 Hurricane_Hazel 72 0.052336775 LuceneNoStopNoStem
9 Q0 Carolina_Hurricanes 73 0.052229684 LuceneNoStopNoStem
9 Q0 Hamilton_(musical) 74 0.051714763 LuceneNoStopNoStem
9 Q0 Hurricane_Janet 75 0.05143137 LuceneNoStopNoStem
9 Q0 Louisiana 76 0.050231382 LuceneNoStopNoStem
9 Q0 Tropical_cyclones_in_popular_culture 77 0.050225154 LuceneNoStopNoStem
9 Q0 Badlands_(Halsey_album) 78 0.05003015 LuceneNoStopNoStem
9 Q0 Norfolk_State_University 79 0.048923057 LuceneNoStopNoStem
9 Q0 Expedition_3 80 0.048870698 LuceneNoStopNoStem
9 Q0 The_Day_After_Tomorrow 81 0.048856184 LuceneNoStopNoStem
9 Q0 DJ_Hurricane 82 0.048183292 LuceneNoStopNoStem
9 Q0 Lake_Erie 83 0.048011117 LuceneNoStopNoStem
9 Q0 Taipei_101 84 0.04782583 LuceneNoStopNoStem
9 Q0 Boynton_Beach,_Florida 85 0.047570392 LuceneNoStopNoStem
9 Q0 Hurricane_Opal 86 0.04753103 LuceneNoStopNoStem
9 Q0 Hurricane_High_School_(West_Virginia) 87 0.04690512 LuceneNoStopNoStem
9 Q0 Hurricane_Bob 88 0.04677642 LuceneNoStopNoStem
9 Q0 Effects_of_Hurricane_Isabel_in_Delaware 89 0.04671177 LuceneNoStopNoStem
9 Q0 Hurricane_Donna 90 0.046396486 LuceneNoStopNoStem
9 Q0 United_States_Department_of_Energy 91 0.045805 LuceneNoStopNoStem
9 Q0 Spring_(season) 92 0.045640483 LuceneNoStopNoStem
9 Q0 Hurricane,_West_Virginia 93 0.045380525 LuceneNoStopNoStem
9 Q0 1933_Tampico_hurricane 94 0.045124583 LuceneNoStopNoStem
9 Q0 Florida 95 0.044795316 LuceneNoStopNoStem
9 Q0 George_W._Bush 96 0.044763908 LuceneNoStopNoStem
9 Q0 Michigan 97 0.044473253 LuceneNoStopNoStem
9 Q0 Central_America 98 0.044152487 LuceneNoStopNoStem
9 Q0 Hurricane_Andrew 99 0.044066817 LuceneNoStopNoStem
9 Q0 Ice_storm 100 0.043803275 LuceneNoStopNoStem
